Bleaching,Ocean,Year,Depth,Storms,HumanImpact,Siltation,Dynamite,Poison,Sewage,Industrial,Commercial
0,Atlantic,1997,3.0,1,1,0,0,0,0,0,0
0,Atlantic,1997,10.0,1,1,0,0,0,0,0,0
1,Atlantic,1998,3.0,1,1,0,0,0,0,0,0
0,Atlantic,1998,7.0,1,1,0,0,0,0,0,0
0,Atlantic,1998,11.0,1,1,0,0,0,0,0,0
0,Atlantic,1997,3.0,0,1,0,0,0,0,0,0
0,Atlantic,1997,10.0,0,1,0,0,0,0,0,0
1,Pacific,1998,4.0,1,2,0,2,1,1,0,0
1,Pacific,1998,7.0,1,2,0,2,1,1,0,0
0,Atlantic,2000,6.0,1,2,0,0,0,1,0,0
0,Atlantic,2000,12.0,1,2,0,0,0,1,0,0
0,Atlantic,2000,12.0,1,2,0,0,0,0,0,0
0,Red Sea,1997,3.0,0,3,0,0,0,0,1,0
0,Red Sea,1997,10.0,0,3,0,0,0,0,1,0
0,Atlantic,1997,3.0,1,0,0,0,0,0,0,0
0,Atlantic,1997,10.0,1,0,0,0,0,0,0,0
0,Atlantic,1997,10.0,1,2,0,0,0,0,0,0
0,Atlantic,1997,10.0,1,2,0,0,0,0,0,0
0,Atlantic,1997,10.0,1,2,0,0,0,0,0,0
0,Atlantic,1997,10.0,0,1,0,0,0,0,0,0
0,Atlantic,1997,10.0,1,2,0,0,0,0,0,0
0,Pacific,1997,3.0,1,1,0,0,0,1,0,0
0,Pacific,1998,2.0,0,2,0,0,0,1,0,0
0,Pacific,1998,5.0,0,2,0,0,0,1,0,0
1,Atlantic,1998,3.0,1,1,0,0,0,0,0,0
0,Pacific,1998,3.0,1,1,0,0,0,0,0,0
0,Pacific,1997,2.0,1,1,0,0,0,0,0,0
0,Pacific,1998,2.0,0,1,0,0,0,0,0,0
0,Pacific,1997,6.0,1,1,0,0,0,0,0,0
0,Pacific,1998,3.0,0,2,0,0,0,2,0,0
0,Pacific,1998,3.0,0,1,0,0,0,1,0,0
0,Pacific,1998,3.0,0,1,0,0,0,0,0,0
0,Pacific,1998,3.0,0,1,0,1,0,0,0,0
0,Pacific,1998,3.0,0,2,0,0,0,2,0,0
0,Pacific,1998,1.0,0,0,0,0,0,1,0,0
0,Pacific,1998,3.0,0,0,0,0,0,1,0,0
0,Pacific,1998,10.0,0,0,0,0,0,1,0,0
0,Pacific,1998,1.0,0,0,0,0,0,0,0,0
0,Pacific,1998,3.0,0,0,0,0,0,0,0,0
0,Pacific,1998,10.0,0,0,0,0,0,0,0,0
0,Pacific,1998,3.0,0,0,0,0,0,0,0,0
0,Pacific,1998,10.0,0,0,0,0,0,0,0,0
0,Pacific,1998,3.0,0,0,0,0,0,0,0,0
0,Pacific,1998,10.0,0,0,0,0,0,0,0,0
0,Pacific,1998,10.5,0,0,0,1,0,1,0,0
0,Pacific,1998,3.0,0,0,0,0,0,1,0,0
0,Pacific,1998,10.0,0,0,0,0,0,1,0,0
0,Pacific,1997,5.0,0,0,0,0,1,1,0,0
0,Pacific,1997,10.0,0,0,0,0,1,1,0,0
0,Pacific,1998,4.0,0,2,0,0,0,0,0,0
0,Pacific,1998,9.0,0,1,0,0,0,0,0,0
0,Pacific,1998,4.0,0,1,0,0,0,0,0,0
0,Pacific,1998,5.0,0,2,0,0,0,0,0,0
0,Pacific,1998,4.0,0,2,0,0,0,0,0,0
0,Pacific,1998,3.0,1,2,0,0,0,1,1,0
0,Pacific,1998,6.0,0,1,0,0,0,0,0,0
0,Pacific,1998,3.0,0,1,0,0,0,0,0,0
0,Pacific,1998,3.0,0,1,0,0,0,0,0,0
0,Pacific,1998,5.0,0,1,0,0,0,0,0,0
1,Pacific,1998,3.0,0,1,0,0,0,0,0,0
0,Pacific,1998,3.0,0,2,0,0,0,1,0,0
0,Pacific,1998,3.0,0,1,0,0,0,0,0,0
0,Pacific,1998,5.0,0,2,0,0,0,0,0,0
0,Pacific,1998,10.0,0,2,0,0,0,0,0,0
0,Pacific,1998,4.0,0,1,0,0,0,0,0,0
0,Pacific,2003,4.0,1,3,0,0,0,0,0,1
0,Pacific,2004,4.0,1,3,0,0,0,0,0,1
0,Pacific,2005,4.0,1,3,1,0,0,0,0,1
0,Pacific,2007,4.0,1,3,1,0,0,0,0,1
0,Pacific,2008,4.0,1,3,1,0,0,1,0,1
0,Pacific,2008,4.0,1,3,1,0,0,1,0,1
0,Pacific,2010,4.0,1,3,1,0,1,1,0,1
0,Pacific,2011,4.0,1,3,1,0,1,1,0,1
0,Pacific,2012,4.0,1,3,1,0,1,1,0,1
0,Pacific,2013,4.5,1,3,1,0,1,1,0,1
0,Pacific,2014,4.5,1,3,1,0,1,1,0,1
0,Pacific,2014,4.5,1,3,1,0,1,1,0,1
0,Pacific,1998,4.0,0,1,0,0,0,0,0,0
0,Pacific,2003,3.5,1,1,0,0,0,0,0,0
0,Pacific,2004,3.5,1,1,0,0,0,0,0,0
0,Pacific,2005,3.5,1,1,0,0,0,0,0,0
0,Pacific,2007,5.0,1,1,1,0,0,0,0,0
0,Pacific,2008,5.0,1,1,1,0,0,0,0,0
0,Pacific,2008,5.0,1,1,1,0,0,0,0,0
0,Pacific,2010,1.0,1,1,1,0,0,0,0,0
0,Pacific,2011,1.0,1,1,1,0,0,0,0,0
0,Pacific,2012,1.0,1,1,1,0,0,0,0,0
0,Pacific,2012,1.8,1,1,1,0,0,0,0,0
0,Pacific,2014,1.8,1,1,1,0,0,0,0,0
0,Pacific,2014,1.8,1,1,1,0,0,0,0,0
0,Pacific,1998,3.0,0,1,0,0,0,0,0,0
0,Pacific,1998,3.0,0,1,0,0,0,1,0,0
0,Pacific,1998,3.0,0,1,0,0,0,0,0,0
0,Pacific,1997,3.0,0,1,0,0,0,0,0,0
0,Pacific,1997,10.0,0,1,0,0,0,0,0,0
0,Pacific,1997,3.0,1,2,0,0,0,0,0,0
0,Pacific,1997,10.0,1,2,0,0,0,0,0,0
0,Atlantic,1997,3.0,1,3,0,0,0,0,0,0
0,Atlantic,1997,10.0,1,3,0,0,0,0,0,0
0,Atlantic,1998,5.0,0,1,0,0,0,3,0,0
0,Atlantic,1998,4.5,0,0,0,0,0,0,0,0
0,Atlantic,1998,6.0,0,1,0,0,0,0,0,0
0,Atlantic,1998,6.0,0,1,0,0,0,0,0,0
1,Atlantic,1998,6.0,0,1,0,0,0,0,0,0
0,Atlantic,1998,3.4,0,1,0,0,0,0,0,0
0,Atlantic,1998,12.5,0,1,0,0,0,0,0,0
1,Atlantic,1998,6.0,0,1,0,0,0,0,0,0
0,Atlantic,1997,3.0,0,2,0,0,0,2,0,0
0,Atlantic,1997,10.0,0,2,0,0,0,2,0,0
1,Atlantic,1998,7.0,0,1,0,0,0,0,0,0
0,Atlantic,1997,3.0,0,1,0,0,0,0,0,0
0,Atlantic,1997,10.0,0,1,0,0,0,0,0,0
0,Atlantic,1997,3.0,0,3,0,0,0,2,0,0
0,Atlantic,1997,10.0,0,3,0,0,0,2,0,0
0,Atlantic,1998,6.0,0,1,0,0,0,0,0,0
0,Atlantic,1998,4.5,0,1,0,0,0,0,0,0
0,Atlantic,1998,5.0,0,1,0,0,0,0,0,0
0,Red Sea,2001,10.5,0,1,0,0,0,0,0,0
0,Red Sea,2001,11.5,0,1,0,0,0,0,0,0
0,Atlantic,1997,10.0,1,2,0,0,0,0,0,0
0,Atlantic,1997,3.0,0,1,0,0,0,1,0,0
0,Atlantic,1997,10.0,0,1,0,0,0,1,0,0
0,Atlantic,1997,3.0,0,2,0,0,0,2,0,0
0,Atlantic,1997,10.0,0,2,0,0,0,2,0,0
0,Atlantic,1998,6.0,1,1,0,0,0,0,0,0
0,Atlantic,1998,6.0,0,1,0,0,0,0,0,0
1,Atlantic,1998,6.0,1,1,0,0,0,0,0,0
0,Arabian Gulf,2000,9.0,0,2,0,0,0,0,0,0
0,Red Sea,1997,10.0,1,2,0,0,0,0,0,0
0,Red Sea,1997,3.0,1,1,0,0,0,0,0,0
0,Red Sea,1997,10.0,1,1,0,0,0,0,0,0
0,Red Sea,1997,10.0,1,1,0,0,0,0,0,0
0,Red Sea,1997,3.0,1,2,0,0,0,0,0,0
0,Red Sea,1997,10.0,1,2,0,0,0,0,0,0
0,Red Sea,1997,10.0,1,1,0,0,0,0,0,0
0,Red Sea,1997,3.0,1,1,0,0,0,0,0,0
0,Red Sea,1997,10.0,1,1,0,0,0,0,0,0
0,Arabian Gulf,1998,9.0,0,2,0,0,0,0,0,0
0,Arabian Gulf,1997,4.0,0,2,0,0,0,0,2,0
0,Arabian Gulf,1997,7.4,0,2,0,0,0,0,2,0
0,Arabian Gulf,1998,3.0,0,3,0,0,0,0,0,0
0,Arabian Gulf,1998,8.0,0,1,0,0,0,0,0,0
0,Atlantic,1997,8.0,0,2,0,0,0,1,1,0
0,Red Sea,1997,10.0,1,3,0,0,0,1,0,0
0,Red Sea,1997,10.0,1,2,0,0,0,1,0,0
0,Red Sea,1997,10.0,1,1,0,0,0,1,0,0
0,Red Sea,1997,10.5,0,1,0,0,0,0,0,0
0,Red Sea,1997,12.0,1,1,0,0,0,0,0,0
0,Red Sea,1997,10.0,1,1,0,0,0,1,0,0
0,Red Sea,1997,14.0,1,1,0,0,0,0,0,0
0,Red Sea,1997,11.0,0,1,0,0,0,0,0,0
0,Red Sea,1997,10.5,1,2,0,0,0,1,0,0
0,Red Sea,1997,10.0,0,1,0,0,0,1,0,0
0,Red Sea,1997,10.0,0,1,0,0,0,1,0,0
0,Red Sea,1997,10.0,1,3,0,0,0,1,0,0
0,Red Sea,1997,3.0,1,3,0,0,0,1,0,0
0,Red Sea,1997,10.0,1,3,0,0,0,1,0,0
0,Red Sea,1997,3.0,1,3,0,0,0,1,0,0
0,Red Sea,1997,10.0,1,3,0,0,0,1,0,0
0,Red Sea,1997,10.0,1,2,0,0,0,0,0,0
0,Red Sea,1997,3.0,1,2,0,0,0,0,0,0
0,Red Sea,1997,3.0,1,2,0,0,0,0,0,0
0,Red Sea,1997,3.0,1,1,0,0,0,0,0,0
0,Red Sea,1997,11.0,1,1,0,0,0,0,0,0
0,Red Sea,2001,10.0,0,1,0,0,0,2,0,0
0,Red Sea,1997,10.0,1,2,0,0,0,0,0,0
0,Red Sea,1997,10.0,0,0,0,0,0,0,0,0
0,Pacific,1998,3.0,1,1,0,0,0,0,2,0
0,Pacific,1998,3.0,1,1,0,0,0,0,2,0
0,Red Sea,1997,3.0,1,2,0,0,0,2,3,0
0,Red Sea,1997,10.0,1,2,0,0,0,2,3,0
0,Red Sea,1997,3.0,0,2,0,0,0,0,1,0
0,Red Sea,1997,10.0,0,2,0,0,0,0,1,0
0,Red Sea,1997,3.0,0,2,0,0,0,0,1,0
0,Red Sea,1997,3.0,0,1,0,0,0,0,1,0
0,Red Sea,1997,10.0,0,1,0,0,0,0,1,0
0,Red Sea,1998,3.0,1,3,0,0,0,1,2,0
0,Red Sea,1998,8.0,1,3,0,0,0,1,2,0
0,Red Sea,1998,3.0,1,3,0,0,0,1,0,0
0,Red Sea,1998,3.0,1,3,0,0,0,1,0,0
0,Pacific,1997,3.0,1,2,0,0,1,0,0,0
0,Pacific,1997,10.0,1,2,0,0,1,0,0,0
0,Pacific,1997,3.0,1,2,0,0,1,0,0,0
0,Pacific,1997,10.0,1,2,0,0,1,0,0,0
0,Pacific,1997,3.0,1,2,0,0,1,0,0,0
0,Pacific,1997,10.0,1,2,0,0,1,0,0,0
0,Pacific,1997,3.0,1,2,0,0,1,0,0,0
0,Pacific,1997,10.0,1,2,0,0,1,0,0,0
1,Pacific,1998,3.0,0,1,0,0,0,1,0,0
1,Pacific,1998,6.0,0,1,0,0,0,1,0,0
0,Pacific,1998,3.0,0,1,0,0,0,1,0,0
0,Pacific,1998,6.0,0,1,0,0,0,1,0,0
0,Pacific,1998,10.0,0,1,0,0,0,0,0,0
0,Pacific,1998,3.0,0,1,0,0,0,0,0,0
0,Pacific,1998,10.0,0,1,0,0,0,0,0,0
0,Indian,2001,12.0,1,2,0,0,1,2,2,0
0,Indian,2001,16.0,1,2,0,0,1,2,2,0
0,Indian,2002,4.5,1,3,0,0,0,2,3,0
0,Atlantic,2008,3.0,0,0,0,0,0,0,0,0
0,Atlantic,2010,3.0,0,1,0,0,0,0,0,0
0,Atlantic,2009,1.6,0,1,0,0,0,0,0,0
0,Atlantic,2008,3.0,0,1,0,0,0,0,0,0
0,Atlantic,2008,2.0,0,3,1,0,0,0,0,0
0,Atlantic,2008,15.0,0,1,0,0,0,0,0,0
0,Atlantic,2010,21.0,0,1,0,0,0,0,0,0
0,Atlantic,2009,23.0,0,1,0,0,0,0,0,0
0,Atlantic,2009,9.0,0,1,0,0,0,0,0,0
0,Atlantic,2010,8.0,0,1,0,0,0,0,0,0
0,Atlantic,2009,10.0,0,1,0,0,0,0,0,0
0,Atlantic,2008,13.0,0,1,0,0,0,0,0,0
0,Atlantic,2010,14.0,0,1,0,0,0,0,0,0
0,Atlantic,2009,14.0,0,0,0,0,0,0,0,0
0,Atlantic,2009,17.0,0,0,0,0,0,0,0,0
0,Atlantic,2010,17.0,0,0,0,0,0,0,0,0
0,Atlantic,2005,10.0,0,0,1,0,0,0,0,0
0,Atlantic,2008,10.0,0,0,0,0,0,0,0,0
0,Atlantic,2010,18.0,0,0,0,0,0,0,0,0
1,Indian,2001,15.0,1,1,0,0,1,1,0,0
0,Indian,2005,16.0,1,1,0,0,0,0,0,0
0,Indian,2001,12.2,1,2,0,0,0,0,0,0
0,Indian,2001,12.0,1,1,0,0,0,0,0,0
0,Indian,2005,14.5,1,1,0,0,0,0,0,0
0,Indian,2005,10.3,1,1,0,0,0,0,0,0
0,Atlantic,2009,19.0,0,1,0,0,0,0,0,0
0,Atlantic,2008,18.0,0,1,0,0,0,0,0,0
0,Atlantic,2005,16.0,0,0,0,0,0,1,0,0
0,Atlantic,2008,5.0,0,1,0,0,0,0,0,0
0,Indian,2001,15.5,1,1,0,0,0,1,0,0
0,Atlantic,2010,2.0,0,0,0,0,0,0,0,0
0,Atlantic,2010,2.5,0,0,0,0,0,0,0,0
0,Atlantic,2010,2.5,0,0,0,0,0,0,0,0
0,Atlantic,2010,2.5,0,0,0,0,0,0,0,0
0,Atlantic,2010,2.0,0,0,0,0,0,0,0,0
0,Atlantic,2010,2.5,0,0,0,0,0,0,0,0
0,Atlantic,2010,4.0,0,0,0,0,0,0,0,0
0,Atlantic,2010,8.0,0,0,0,0,0,0,0,0
0,Atlantic,2010,2.0,0,0,0,0,0,0,0,0
0,Atlantic,2010,2.0,0,0,0,0,0,0,0,0
0,Atlantic,2010,2.0,0,0,0,0,0,0,0,0
0,Atlantic,2010,2.0,0,0,0,0,0,0,0,0
0,Atlantic,2010,3.0,0,0,0,0,0,0,0,0
0,Red Sea,2008,11.0,0,1,1,0,0,1,0,1
0,Red Sea,2009,11.0,0,2,0,0,0,1,0,1
0,Red Sea,2009,5.0,0,1,0,0,0,0,0,0
0,Red Sea,2009,10.0,0,1,0,0,0,0,0,0
0,Red Sea,2008,12.0,0,1,1,0,0,1,0,0
0,Red Sea,2006,9.0,0,3,0,0,0,3,0,0
0,Red Sea,2009,5.0,0,1,0,0,0,1,0,0
0,Red Sea,2009,7.0,0,1,0,0,0,0,1,0
0,Red Sea,2009,5.0,0,2,1,0,0,1,1,0
0,Red Sea,2009,10.0,0,2,1,0,0,1,1,0
0,Atlantic,2010,2.5,0,0,0,0,0,0,0,0
0,Atlantic,2003,3.0,0,0,0,0,0,0,0,0
0,Red Sea,2014,5.0,0,3,1,0,0,0,0,0
0,Red Sea,2014,10.0,0,3,1,0,0,0,0,0
0,Red Sea,2005,5.0,1,3,3,1,0,0,0,0
0,Red Sea,2005,10.0,1,3,3,1,0,0,0,0
0,Red Sea,2017,5.0,1,2,1,0,0,0,0,1
0,Red Sea,2017,11.0,1,2,1,0,0,0,0,1
0,Red Sea,2005,7.5,1,3,3,1,0,0,0,0
0,Red Sea,2014,5.0,0,3,1,0,0,0,0,0
0,Red Sea,2014,10.0,0,3,1,0,0,0,0,0
0,Red Sea,2005,10.0,1,1,1,1,0,0,0,0
0,Red Sea,2005,5.0,1,1,1,1,0,0,0,0
0,Red Sea,2017,5.0,1,2,1,0,0,0,0,1
0,Red Sea,2017,11.0,1,2,1,0,0,0,0,1
0,Red Sea,2005,10.0,1,1,1,1,0,0,0,0
0,Red Sea,2005,5.0,1,1,1,1,0,0,0,0
0,Red Sea,2017,5.0,1,2,1,0,0,0,0,1
0,Red Sea,2017,11.0,1,2,1,0,0,0,0,1
0,Red Sea,2002,10.0,1,2,0,0,0,0,0,0
0,Red Sea,2004,10.0,0,3,2,0,0,2,0,0
0,Red Sea,2003,10.0,1,1,1,0,0,1,0,0
0,Red Sea,2007,10.0,0,1,0,0,0,0,0,0
0,Red Sea,1997,10.0,1,3,0,0,0,0,0,0
1,Red Sea,2000,10.0,1,2,0,0,0,0,0,0
0,Red Sea,2003,10.0,1,2,1,0,0,1,0,1
0,Red Sea,2002,5.0,0,3,0,0,0,1,0,0
1,Red Sea,2000,5.0,0,1,0,0,0,0,0,0
0,Red Sea,2000,10.0,0,1,0,0,0,0,0,0
1,Red Sea,2000,10.0,1,1,0,0,0,0,0,0
1,Red Sea,2000,5.0,1,1,0,0,0,0,0,0
0,Red Sea,2002,5.5,1,2,0,0,0,1,0,0
0,Red Sea,2002,10.0,1,2,0,0,0,1,0,0
1,Red Sea,2000,10.0,1,2,0,0,0,1,0,0
1,Red Sea,2000,5.0,1,2,0,0,0,1,0,0
0,Red Sea,2001,10.0,0,1,0,0,0,1,0,0
0,Red Sea,2002,10.0,1,2,0,0,0,1,0,0
0,Red Sea,2000,10.0,1,2,0,0,0,2,0,0
0,Red Sea,2000,5.0,1,2,0,0,0,2,0,0
0,Red Sea,2003,10.0,1,2,1,0,0,1,0,1
0,Red Sea,2003,10.0,0,3,2,0,0,1,0,0
0,Red Sea,2002,10.0,1,2,0,0,0,1,0,0
0,Red Sea,2004,5.0,0,1,1,0,0,1,0,0
0,Red Sea,2004,10.0,0,1,1,0,0,1,0,0
0,Red Sea,2005,10.0,0,1,1,0,0,1,0,2
0,Red Sea,2006,9.5,0,1,1,0,0,1,0,2
0,Red Sea,2006,9.5,0,1,1,0,0,1,0,2
0,Red Sea,2004,5.0,0,1,1,0,0,0,0,0
0,Red Sea,2004,10.0,0,1,1,0,0,0,0,0
0,Red Sea,1997,10.0,1,2,0,0,0,1,0,0
0,Red Sea,2000,10.0,1,1,0,0,0,0,0,0
0,Red Sea,2005,11.0,0,2,1,0,0,0,0,1
0,Red Sea,2006,4.0,0,2,1,0,0,0,0,1
0,Red Sea,2006,9.3,0,2,1,0,0,0,0,1
0,Red Sea,2012,10.0,0,1,1,0,0,1,1,1
0,Red Sea,2014,10.0,0,1,0,0,0,1,1,1
0,Red Sea,2015,10.0,0,1,1,0,0,1,1,1
0,Red Sea,2007,10.0,0,1,1,0,0,0,0,0
0,Red Sea,2007,5.0,0,1,1,0,0,0,0,0
0,Red Sea,2009,10.0,0,1,1,0,0,0,0,0
0,Red Sea,2009,5.0,0,1,1,0,0,0,0,0
0,Red Sea,2011,5.0,0,1,1,0,0,1,0,1
0,Indian,2000,16.0,1,0,0,0,0,0,0,0
0,Red Sea,2007,10.0,0,1,0,0,0,0,0,0
0,Red Sea,2009,5.0,0,1,0,0,0,0,0,0
0,Red Sea,2009,10.0,0,1,0,0,0,0,0,0
0,Red Sea,2007,10.0,0,2,1,0,0,0,0,1
0,Red Sea,2009,5.0,0,2,1,0,0,0,0,1
0,Red Sea,2009,10.0,0,2,1,0,0,0,0,1
0,Red Sea,2011,5.0,0,1,0,0,0,0,1,1
0,Red Sea,2011,10.0,0,1,0,0,0,0,1,1
0,Red Sea,2001,3.0,0,1,0,0,0,1,0,0
0,Red Sea,2001,10.0,0,1,0,0,0,1,0,0
0,Red Sea,2001,5.0,0,1,0,0,0,0,0,0
0,Red Sea,2006,10.0,0,2,1,0,0,0,0,1
0,Red Sea,2016,10.0,0,2,0,0,0,0,1,1
0,Red Sea,2014,5.0,0,1,0,0,0,0,1,1
0,Red Sea,2014,10.0,0,1,0,0,0,0,1,1
0,Red Sea,2015,10.0,0,1,0,0,0,0,1,1
0,Red Sea,2004,10.0,0,0,0,0,0,1,0,2
1,Red Sea,2002,10.0,0,2,0,0,0,1,0,0
0,Red Sea,2004,4.0,0,3,1,0,0,0,0,1
0,Red Sea,2004,11.0,0,3,1,0,0,0,0,1
0,Red Sea,2004,11.0,0,3,1,0,0,0,0,1
0,Red Sea,2005,10.0,0,3,1,0,0,0,0,2
0,Red Sea,2006,11.0,0,3,1,0,0,0,0,1
0,Red Sea,2006,10.0,0,2,1,0,0,0,0,2
0,Red Sea,2006,15.0,0,2,1,0,0,0,0,2
0,Red Sea,2009,5.0,0,2,1,0,0,0,0,1
0,Red Sea,2009,10.0,0,2,1,0,0,0,0,1
0,Red Sea,2011,6.0,0,3,1,0,0,1,1,2
0,Red Sea,2011,10.0,0,3,1,0,0,1,1,2
0,Red Sea,2011,10.0,0,1,1,0,0,0,2,2
0,Red Sea,2011,5.0,0,3,1,0,0,1,1,1
0,Red Sea,2011,10.0,0,3,1,0,0,1,1,1
0,Red Sea,2012,10.0,0,1,1,0,0,0,2,2
0,Red Sea,2012,5.0,0,2,1,0,0,1,1,1
0,Red Sea,2012,10.0,0,2,1,0,0,1,1,1
0,Red Sea,2015,10.0,0,3,1,0,0,2,1,1
0,Red Sea,2016,5.0,0,3,1,0,0,2,1,1
0,Red Sea,2016,10.0,0,3,1,0,0,2,1,1
0,Red Sea,2013,5.0,0,2,1,0,0,2,1,0
0,Red Sea,2013,10.0,0,2,1,0,0,2,1,0
0,Red Sea,2013,5.0,0,2,1,0,0,2,1,0
0,Red Sea,2013,10.0,0,2,1,0,0,2,1,0
0,Red Sea,2014,5.0,0,2,1,0,0,1,1,1
0,Red Sea,2014,10.0,0,2,1,0,0,1,1,1
0,Red Sea,2015,5.0,0,2,1,0,0,1,1,1
0,Red Sea,2015,10.0,0,2,1,0,0,1,1,1
0,Red Sea,2015,5.0,0,3,1,0,0,2,1,1
0,Red Sea,2015,10.0,0,3,1,0,0,2,1,1
0,Red Sea,2003,10.0,0,3,0,0,0,1,0,0
0,Red Sea,2002,5.0,1,2,0,0,0,0,0,0
1,Red Sea,2002,10.0,1,2,0,0,0,0,0,0
0,Red Sea,2004,11.0,1,3,2,0,0,2,0,0
0,Red Sea,2007,10.0,0,1,0,0,0,0,0,0
0,Red Sea,2009,5.0,0,1,0,0,0,0,0,0
0,Red Sea,2009,10.0,0,1,0,0,0,0,0,0
0,Red Sea,2004,5.0,0,2,1,0,0,1,0,0
0,Red Sea,2007,5.0,0,1,0,0,0,0,0,1
0,Red Sea,2007,10.0,0,1,0,0,0,0,0,1
0,Red Sea,2009,5.0,0,1,0,0,0,1,0,0
0,Red Sea,2009,10.0,0,1,0,0,0,1,0,0
0,Red Sea,2009,10.0,0,1,1,0,0,0,0,1
0,Red Sea,2011,10.0,0,1,1,0,0,0,0,1
0,Red Sea,2011,5.0,0,1,1,0,0,0,0,1
0,Red Sea,2014,5.0,0,1,1,0,0,0,0,1
0,Red Sea,2014,10.0,0,1,1,0,0,0,0,1
0,Red Sea,2016,10.0,0,1,1,0,0,0,0,1
0,Red Sea,2013,10.0,0,1,1,0,0,0,0,1
0,Red Sea,2013,5.0,0,1,1,0,0,0,0,1
0,Red Sea,2013,5.0,0,1,1,0,0,0,0,1
0,Red Sea,2013,10.0,0,1,1,0,0,0,0,1
0,Red Sea,2014,10.0,0,1,1,0,0,0,0,1
0,Red Sea,2015,5.0,0,1,1,0,0,0,0,1
0,Red Sea,2003,5.0,0,3,1,0,0,0,0,1
0,Red Sea,2004,5.0,0,3,1,0,0,0,0,1
0,Red Sea,2005,5.0,0,3,1,0,0,0,0,1
0,Red Sea,2005,10.5,0,3,1,0,0,0,0,1
0,Red Sea,2006,10.0,0,3,1,0,0,0,0,1
0,Red Sea,2007,5.0,0,1,1,0,0,0,0,2
0,Red Sea,2004,5.0,0,2,0,0,0,2,0,1
0,Red Sea,2004,5.5,0,1,1,0,0,1,0,0
0,Red Sea,2005,8.0,0,1,1,0,0,1,0,0
0,Red Sea,2007,10.0,0,3,0,0,0,0,0,0
0,Red Sea,2016,10.0,0,3,1,0,0,1,1,0
0,Red Sea,2014,10.0,0,2,1,0,0,1,1,0
0,Red Sea,2015,10.0,0,2,1,0,0,1,1,0
0,Red Sea,2015,10.0,0,2,1,0,0,1,1,0
0,Red Sea,2016,10.0,0,3,1,0,0,1,1,0
0,Red Sea,2014,5.0,0,3,1,0,0,1,1,0
0,Red Sea,2014,10.0,0,3,1,0,0,1,1,0
0,Red Sea,2015,10.0,0,3,1,0,0,1,1,0
0,Red Sea,2012,4.0,0,1,1,0,0,1,0,0
0,Red Sea,2012,11.0,0,1,1,0,0,1,0,0
0,Red Sea,2005,4.0,1,3,1,0,0,2,0,1
0,Red Sea,2002,10.0,0,2,0,0,0,3,0,0
0,Red Sea,2005,8.5,0,3,1,0,0,2,0,2
0,Red Sea,2006,8.3,0,3,1,0,0,2,0,3
0,Red Sea,2007,10.0,0,3,0,0,0,0,0,0
0,Red Sea,2009,10.0,0,3,1,0,0,1,0,0
0,Red Sea,2009,5.0,0,3,1,0,0,1,0,0
0,Red Sea,2011,10.0,0,2,1,0,0,0,1,1
0,Red Sea,2004,5.0,0,3,1,0,0,0,0,1
0,Red Sea,2005,6.5,0,3,1,0,0,0,0,1
0,Red Sea,2005,10.4,0,3,1,0,0,0,0,1
0,Red Sea,2006,6.0,0,3,1,0,0,0,0,3
0,Red Sea,2006,9.5,0,3,1,0,0,0,0,3
0,Red Sea,2009,5.0,0,2,1,0,0,0,0,1
0,Red Sea,2009,10.0,0,2,1,0,0,0,0,1
0,Red Sea,2011,5.0,1,2,1,0,0,1,1,1
0,Red Sea,2011,10.0,1,2,1,0,0,1,1,1
0,Red Sea,2011,5.0,0,1,0,0,0,0,1,1
0,Red Sea,2011,10.0,0,1,0,0,0,0,1,1
0,Red Sea,2011,5.0,1,2,1,0,0,0,1,1
0,Red Sea,2011,10.0,1,2,1,0,0,0,1,1
0,Red Sea,2012,10.0,0,1,0,0,0,0,1,1
0,Red Sea,2012,5.0,0,1,0,0,0,0,1,1
0,Red Sea,2012,10.0,0,1,0,0,0,0,1,1
0,Red Sea,2015,5.0,0,1,0,0,0,1,1,1
0,Red Sea,2015,10.0,0,1,0,0,0,1,1,1
0,Red Sea,2016,10.0,0,2,0,0,0,1,1,2
0,Red Sea,2013,5.0,0,2,1,0,0,1,1,0
0,Red Sea,2013,10.0,0,2,1,0,0,1,1,0
0,Red Sea,2014,5.0,0,1,0,0,0,0,1,1
0,Red Sea,2014,10.0,0,1,0,0,0,0,1,1
0,Red Sea,2014,5.0,0,2,0,0,0,1,1,1
0,Red Sea,2014,10.0,0,2,0,0,0,1,1,1
0,Red Sea,2015,5.0,0,1,0,0,0,1,1,1
0,Red Sea,2015,10.0,0,1,0,0,0,1,1,1
0,Red Sea,2009,10.0,0,3,1,0,0,1,0,0
0,Red Sea,2004,10.0,1,2,1,0,0,1,0,1
0,Red Sea,2004,3.0,0,2,2,0,0,0,0,1
0,Red Sea,2004,8.0,0,2,2,0,0,0,0,1
0,Red Sea,2007,5.0,0,2,1,0,0,1,0,0
0,Red Sea,2007,10.0,0,2,1,0,0,1,0,0
0,Red Sea,2009,5.0,0,2,1,0,0,1,0,0
0,Red Sea,2009,10.0,0,2,1,0,0,1,0,0
0,Red Sea,2011,5.0,1,2,0,0,0,0,1,1
0,Red Sea,2011,10.0,1,2,0,0,0,0,1,1
0,Red Sea,2011,5.0,0,3,0,0,0,0,1,3
